dates,time,h_top,h_bottom
2022-04-29 00:20:00,642000,5.963064266926211,5
2022-04-29 00:30:00,642600,5.962834599651705,5
2022-04-29 00:40:00,643200,5.962602903057404,5
2022-04-29 00:50:00,643800,5.962369158420444,5
2022-04-29 01:00:00,644400,5.962133346834942,5
2022-04-29 01:10:00,645000,5.961895449210305,5
2022-04-29 01:20:00,645600,5.9616554462695115,5
2022-04-29 01:30:00,646200,5.961413318547395,5
2022-04-29 01:40:00,646800,5.961169046388903,5
2022-04-29 01:50:00,647400,5.9609226099473505,5
2022-04-29 02:00:00,648000,5.960673989182652,5
2022-04-29 02:10:00,648600,5.9604231638595495,5
2022-04-29 02:20:00,649200,5.960170113545821,5
2022-04-29 02:30:00,649800,5.959914817610477,5
2022-04-29 02:40:00,650400,5.959657255221943,5
2022-04-29 02:50:00,651000,5.959397405346229,5
2022-04-29 03:00:00,651600,5.95913524674509,5
2022-04-29 03:10:00,652200,5.958870757974166,5
2022-04-29 03:20:00,652800,5.958603917381108,5
2022-04-29 03:30:00,653400,5.958334703103705,5
2022-04-29 03:40:00,654000,5.958063093067974,5
2022-04-29 03:50:00,654600,5.957789064986258,5
2022-04-29 04:00:00,655200,5.957512596355302,5
2022-04-29 04:10:00,655800,5.9572336644543125,5
2022-04-29 04:20:00,656400,5.956952246343005,5
2022-04-29 04:30:00,657000,5.9566683188596485,5
2022-04-29 04:40:00,657600,5.956381858619077,5
2022-04-29 04:50:00,658200,5.956092842010711,5
2022-04-29 05:00:00,658800,5.955801245196541,5
2022-04-29 05:10:00,659400,5.955507044109124,5
2022-04-29 05:20:00,660000,5.955210214449542,5
2022-04-29 05:30:00,660600,5.954910731685363,5
2022-04-29 05:40:00,661200,5.9546085710485865,5
2022-04-29 05:50:00,661800,5.954303707533569,5
2022-04-29 06:00:00,662400,5.953996115894949,5
2022-04-29 06:10:00,663000,5.953685770645543,5
2022-04-29 06:20:00,663600,5.9533726460542455,5
2022-04-29 06:30:00,664200,5.9530567161439,5
2022-04-29 06:40:00,664800,5.95273795468917,5
2022-04-29 06:50:00,665400,5.952416335214395,5
2022-04-29 07:00:00,666000,5.9520918309914235,5
2022-04-29 07:10:00,666600,5.951764415037448,5
2022-04-29 07:20:00,667200,5.951434060112819,5
2022-04-29 07:30:00,667800,5.951100738718851,5
2022-04-29 07:40:00,668400,5.950764423095608,5
2022-04-29 07:50:00,669000,5.950425085219693,5
2022-04-29 08:00:00,669600,5.950082696802005,5
2022-04-29 08:10:00,670200,5.949737229285502,5
2022-04-29 08:20:00,670800,5.949388653842944,5
2022-04-29 08:30:00,671400,5.949036941374623,5
2022-04-29 08:40:00,672000,5.948682062506087,5
2022-04-29 08:50:00,672600,5.948323987585848,5
2022-04-29 09:00:00,673200,5.9479626866830815,5
2022-04-29 09:10:00,673800,5.947598129585314,5
2022-04-29 09:20:00,674400,5.947230285796103,5
2022-04-29 09:30:00,675000,5.946859124532696,5
2022-04-29 09:40:00,675600,5.946484614723697,5
2022-04-29 09:50:00,676200,5.946106725006702,5
2022-04-29 10:00:00,676800,5.945725423725943,5
2022-04-29 10:10:00,677400,5.945340678929909,5
2022-04-29 10:20:00,678000,5.944952458368963,5
2022-04-29 10:30:00,678600,5.944560729492952,5
2022-04-29 10:40:00,679200,5.944165459448802,5
2022-04-29 10:50:00,679800,5.943766615078106,5
2022-04-29 11:00:00,680400,5.943364162914708,5
2022-04-29 11:10:00,681000,5.942958069182274,5
2022-04-29 11:20:00,681600,5.942548299791852,5
2022-04-29 11:30:00,682200,5.94213482033943,5
2022-04-29 11:40:00,682800,5.941717596103491,5
2022-04-29 11:50:00,683400,5.941296592042541,5
2022-04-29 12:00:00,684000,5.940871772792654,5
2022-04-29 12:10:00,684600,5.940443102664997,5
2022-04-29 12:20:00,685200,5.940010545643348,5
2022-04-29 12:30:00,685800,5.939574065381615,5
2022-04-29 12:40:00,686400,5.939133625201344,5
2022-04-29 12:50:00,687000,5.938689188089223,5
2022-04-29 13:00:00,687600,5.938240716694584,5
2022-04-29 13:10:00,688200,5.937788173326895,5
2022-04-29 13:20:00,688800,5.937331519953254,5
2022-04-29 13:30:00,689400,5.936870718195873,5
2022-04-29 13:40:00,690000,5.936405729329566,5
2022-04-29 13:50:00,690600,5.935936514279227,5
2022-04-29 14:00:00,691200,5.935463033617311,5
2022-04-29 14:10:00,691800,5.934985247561309,5
2022-04-29 14:20:00,692400,5.934503115971227,5
2022-04-29 14:30:00,693000,5.934016598347055,5
2022-04-29 14:40:00,693600,5.933525653826249,5
2022-04-29 14:50:00,694200,5.933030241181196,5
2022-04-29 15:00:00,694800,5.932530318816698,5
2022-04-29 15:10:00,695400,5.932025844767441,5
2022-04-29 15:20:00,696000,5.931516776695477,5
2022-04-29 15:30:00,696600,5.9310030718877,5
2022-04-29 15:40:00,697200,5.930484687253332,5
2022-04-29 15:50:00,697800,5.929961579321411,5
2022-04-29 16:00:00,698400,5.929433704238276,5
2022-04-29 16:10:00,699000,5.9289010177650665,5
2022-04-29 16:20:00,699600,5.92836347527522,5
2022-04-29 16:30:00,700200,5.927821031751982,5
2022-04-29 16:40:00,700800,5.927273641785917,5
2022-04-29 16:50:00,701400,5.926721259572431,5
2022-04-29 17:00:00,702000,5.9261638389092965,5
2022-04-29 17:10:00,702600,5.925601333194196,5
2022-04-29 17:20:00,703200,5.925033695422266,5
2022-04-29 17:30:00,703800,5.924460878183658,5
2022-04-29 17:40:00,704400,5.923882833661103,5
2022-04-29 17:50:00,705000,5.923299513627498,5
2022-04-29 18:00:00,705600,5.922710869443499,5
2022-04-29 18:10:00,706200,5.922116852055127,5
2022-04-29 18:20:00,706800,5.921517411991393,5
2022-04-29 18:30:00,707400,5.920912499361936,5
2022-04-29 18:40:00,708000,5.920302063854679,5
2022-04-29 18:50:00,708600,5.919686054733497,5
2022-04-29 19:00:00,709200,5.919064420835914,5
2022-04-29 19:10:00,709800,5.918437110570808,5
2022-04-29 19:20:00,710400,5.917804071916141,5
2022-04-29 19:30:00,711000,5.9171652524167175,5
2022-04-29 19:40:00,711600,5.916520599181952,5
2022-04-29 19:50:00,712200,5.915870058883668,5
2022-04-29 20:00:00,712800,5.915213577753922,5
2022-04-29 20:10:00,713400,5.91455110158285,5
2022-04-29 20:20:00,714000,5.913882575716544,5
2022-04-29 20:30:00,714600,5.913207945054956,5
2022-04-29 20:40:00,715200,5.912527154049826,5
2022-04-29 20:50:00,715800,5.911840146702648,5
2022-04-29 21:00:00,716400,5.911146866562664,5
2022-04-29 21:10:00,717000,5.910447256724892,5
2022-04-29 21:20:00,717600,5.909741259828183,5
2022-04-29 21:30:00,718200,5.9090288180533275,5
2022-04-29 21:40:00,718800,5.908309873121181,5
2022-04-29 21:50:00,719400,5.907584366290838,5
2022-04-29 22:00:00,720000,5.906852238357847,5
2022-04-29 22:10:00,720600,5.906113429652464,5
2022-04-29 22:20:00,721200,5.9053678800379465,5
2022-04-29 22:30:00,721800,5.90461552890889,5
2022-04-29 22:40:00,722400,5.903856315189621,5
2022-04-29 22:50:00,723000,5.903090177332624,5
2022-04-29 23:00:00,723600,5.9023170533170255,5
2022-04-29 23:10:00,724200,5.901536880647123,5
2022-04-29 23:20:00,724800,5.900749596350973,5
2022-04-29 23:30:00,725400,5.899955136979021,5
2022-04-29 23:40:00,726000,5.899153438602802,5
2022-04-29 23:50:00,726600,5.898344436813682,5
2022-04-30 00:00:00,727200,5.897528066721672,5
2022-04-30 00:10:00,727800,5.896704262954293,5
2022-04-30 00:20:00,728400,5.895872959655508,5
2022-04-30 00:30:00,729000,5.895034090484716,5
2022-04-30 00:40:00,729600,5.894187588615814,5
2022-04-30 00:50:00,730200,5.893333386736325,5
2022-04-30 01:00:00,730800,5.892471417046596,5
2022-04-30 01:10:00,731400,5.89160161125907,5
2022-04-30 01:20:00,732000,5.890723900597627,5
2022-04-30 01:30:00,732600,5.88983821579701,5
2022-04-30 01:40:00,733200,5.888944487102314,5
2022-04-30 01:50:00,733800,5.888042644268573,5
2022-04-30 02:00:00,734400,5.887132616560413,5
2022-04-30 02:10:00,735000,5.8862143327517975,5
2022-04-30 02:20:00,735600,5.885287721125863,5
2022-04-30 02:30:00,736200,5.884352709474829,5
2022-04-30 02:40:00,736800,5.883409225100018,5
2022-04-30 02:50:00,737400,5.88245719481195,5
2022-04-30 03:00:00,738000,5.881496544930549,5
2022-04-30 03:10:00,738600,5.88052720128543,5
2022-04-30 03:20:00,739200,5.879549089216308,5
2022-04-30 03:30:00,739800,5.878562133573486,5
2022-04-30 03:40:00,740400,5.877566258718468,5
2022-04-30 03:50:00,741000,5.876561388524664,5
2022-04-30 04:00:00,741600,5.875547446378219,5
2022-04-30 04:10:00,742200,5.8745243551789414,5
2022-04-30 04:20:00,742800,5.87349203734136,5
2022-04-30 04:30:00,743400,5.872450414795885,5
2022-04-30 04:40:00,744000,5.8713994089901025,5
2022-04-30 04:50:00,744600,5.87033894089018,5
2022-04-30 05:00:00,745200,5.869268930982408,5
2022-04-30 05:10:00,745800,5.868189299274867,5
2022-04-30 05:20:00,746400,5.867099965299218,5
2022-04-30 05:30:00,747000,5.866000848112641,5
2022-04-30 05:40:00,747600,5.864891866299903,5
2022-04-30 05:50:00,748200,5.8637729379755585,5
2022-04-30 06:00:00,748800,5.86264398078631,5
2022-04-30 06:10:00,749400,5.861504911913501,5
2022-04-30 06:20:00,750000,5.860355648075756,5
2022-04-30 06:30:00,750600,5.859196105531787,5
2022-04-30 06:40:00,751200,5.858026200083335,5
2022-04-30 06:50:00,751800,5.8568458470782865,5
2022-04-30 07:00:00,752400,5.855654961413937,5
2022-04-30 07:10:00,753000,5.854453457540429,5
2022-04-30 07:20:00,753600,5.853241249464347,5
2022-04-30 07:30:00,754200,5.852018250752489,5
2022-04-30 07:40:00,754800,5.850784374535814,5
2022-04-30 07:50:00,755400,5.849539533513553,5
2022-04-30 08:00:00,756000,5.848283639957513,5
2022-04-30 08:10:00,756600,5.847016605716556,5
2022-04-30 08:20:00,757200,5.845738342221269,5
2022-04-30 08:30:00,757800,5.844448760488812,5
2022-04-30 08:40:00,758400,5.843147771127979,5
2022-04-30 08:50:00,759000,5.8418352843444294,5
2022-04-30 09:00:00,759600,5.840511209946141,5
2022-04-30 09:10:00,760200,5.839175457349049,5
2022-04-30 09:20:00,760800,5.837827935582901,5
2022-04-30 09:30:00,761400,5.836468553297315,5
2022-04-30 09:40:00,762000,5.83509721876805,5
2022-04-30 09:50:00,762600,5.8337138399035,5
2022-04-30 10:00:00,763200,5.8323183242513945,5
2022-04-30 10:10:00,763800,5.830910579005731,5
2022-04-30 10:20:00,764400,5.82949051101393,5
2022-04-30 10:30:00,765000,5.828058026784216,5
2022-04-30 10:40:00,765600,5.826613032493244,5
2022-04-30 10:50:00,766200,5.825155433993936,5
2022-04-30 11:00:00,766800,5.823685136823593,5
2022-04-30 11:10:00,767400,5.82220204621221,5
2022-04-30 11:20:00,768000,5.82070606709107,5
2022-04-30 11:30:00,768600,5.819197104101571,5
2022-04-30 11:40:00,769200,5.817675061604304,5
2022-04-30 11:50:00,769800,5.816139843688401,5
2022-04-30 12:00:00,770400,5.81459135418112,5
2022-04-30 12:10:00,771000,5.813029496657723,5
2022-04-30 12:20:00,771600,5.811454174451585,5
2022-04-30 12:30:00,772200,5.809865290664605,5
2022-04-30 12:40:00,772800,5.808262748177862,5
2022-04-30 12:50:00,773400,5.80664644966257,5
2022-04-30 13:00:00,774000,5.805016297591294,5
2022-04-30 13:10:00,774600,5.803372194249459,5
2022-04-30 13:20:00,775200,5.801714041747135,5
2022-04-30 13:30:00,775800,5.800041742031121,5
2022-04-30 13:40:00,776400,5.79835519689731,5
2022-04-30 13:50:00,777000,5.796654308003358,5
2022-04-30 14:00:00,777600,5.794938976881636,5
2022-04-30 14:10:00,778200,5.793209104952499,5
2022-04-30 14:20:00,778800,5.791464593537848,5
2022-04-30 14:30:00,779400,5.789705343874994,5
2022-04-30 14:40:00,780000,5.787931257130843,5
2022-04-30 14:50:00,780600,5.786142234416379,5
2022-04-30 15:00:00,781200,5.78433817680147,5
2022-04-30 15:10:00,781800,5.782518985329983,5
2022-04-30 15:20:00,782400,5.780684561035226,5
2022-04-30 15:30:00,783000,5.778834804955702,5
2022-04-30 15:40:00,783600,5.776969618151188,5
2022-04-30 15:50:00,784200,5.775088901719151,5
2022-04-30 16:00:00,784800,5.7731925568114715,5
2022-04-30 16:10:00,785400,5.771280484651517,5
2022-04-30 16:20:00,786000,5.769352586551531,5
2022-04-30 16:30:00,786600,5.767408763930364,5
2022-04-30 16:40:00,787200,5.765448918331537,5
2022-04-30 16:50:00,787800,5.763472951441646,5
2022-04-30 17:00:00,788400,5.761480765109094,5
2022-04-30 17:10:00,789000,5.759472261363179,5
2022-04-30 17:20:00,789600,5.757447342433504,5
2022-04-30 17:30:00,790200,5.755405910769744,5
2022-04-30 17:40:00,790800,5.75334786906175,5
2022-04-30 17:50:00,791400,5.751273120259997,5
2022-04-30 18:00:00,792000,5.749181567596374,5
2022-04-30 18:10:00,792600,5.74707311460533,5
2022-04-30 18:20:00,793200,5.744947665145348,5
2022-04-30 18:30:00,793800,5.7428051234207835,5
2022-04-30 18:40:00,794400,5.740645394004034,5
2022-04-30 18:50:00,795000,5.7384683818580635,5
2022-04-30 19:00:00,795600,5.736273992359272,5
2022-04-30 19:10:00,796200,5.734062131320705,5
2022-04-30 19:20:00,796800,5.731832705015612,5
2022-04-30 19:30:00,797400,5.72958562020135,5
2022-04-30 19:40:00,798000,5.727320784143629,5
2022-04-30 19:50:00,798600,5.7250381046410945,5
2022-04-30 20:00:00,799200,5.722737490050263,5
2022-04-30 20:10:00,799800,5.720418849310781,5
2022-04-30 20:20:00,800400,5.718082091971034,5
2022-04-30 20:30:00,801000,5.715727128214089,5
2022-04-30 20:40:00,801600,5.713353868883957,5
2022-04-30 20:50:00,802200,5.710962225512212,5
2022-04-30 21:00:00,802800,5.70855211034491,5
2022-04-30 21:10:00,803400,5.706123436369858,5
2022-04-30 21:20:00,804000,5.7036761173441874,5
2022-04-30 21:30:00,804600,5.701210067822253,5
2022-04-30 21:40:00,805200,5.698725203183855,5
2022-04-30 21:50:00,805800,5.696221439662759,5
2022-04-30 22:00:00,806400,5.6936986943755326,5
2022-04-30 22:10:00,807000,5.691156885350682,5
2022-04-30 22:20:00,807600,5.6885959315580905,5
2022-04-30 22:30:00,808200,5.686015752938745,5
2022-04-30 22:40:00,808800,5.683416270434761,5
2022-04-30 22:50:00,809400,5.680797406019674,5
2022-04-30 23:00:00,810000,5.67815908272903,5
2022-04-30 23:10:00,810600,5.675501224691225,5
2022-04-30 23:20:00,811200,5.6728237571586355,5
2022-04-30 23:30:00,811800,5.670126606538977,5
2022-04-30 23:40:00,812400,5.667409700426944,5
2022-04-30 23:50:00,813000,5.664672967636072,5
2022-05-01 00:00:00,813600,5.661916338230851,5
2022-05-01 00:10:00,814200,5.659139743559061,5
2022-05-01 00:20:00,814800,5.656343116284332,5
2022-05-01 00:30:00,815400,5.653526390418913,5
2022-05-01 00:40:00,816000,5.650689501356652,5
2022-05-01 00:50:00,816600,5.647832385906164,5
2022-05-01 01:00:00,817200,5.6449549823241885,5
2022-05-01 01:10:00,817800,5.642057230349124,5
2022-05-01 01:20:00,818400,5.63913907123472,5
2022-05-01 01:30:00,819000,5.636200447783942,5
2022-05-01 01:40:00,819600,5.633241304382966,5
2022-05-01 01:50:00,820200,5.6302615870353065,5
2022-05-01 02:00:00,820800,5.627261243396083,5
2022-05-01 02:10:00,821400,5.624240222806379,5
2022-05-01 02:20:00,822000,5.621198476327717,5
2022-05-01 02:30:00,822600,5.618135956776605,5
2022-05-01 02:40:00,823200,5.615052618759165,5
2022-05-01 02:50:00,823800,5.611948418705828,5
2022-05-01 03:00:00,824400,5.6088233149060605,5
2022-05-01 03:10:00,825000,5.605677267543147,5
2022-05-01 03:20:00,825600,5.602510238728974,5
2022-05-01 03:30:00,826200,5.599322192538828,5
2022-05-01 03:40:00,826800,5.596113095046192,5
2022-05-01 03:50:00,827400,5.592882914357499,5
2022-05-01 04:00:00,828000,5.589631620646873,5
2022-05-01 04:10:00,828600,5.586359186190792,5
2022-05-01 04:20:00,829200,5.583065585402696,5
2022-05-01 04:30:00,829800,5.5797507948675005,5
2022-05-01 04:40:00,830400,5.576414793376014,5
2022-05-01 04:50:00,831000,5.573057561959233,5
2022-05-01 05:00:00,831600,5.569679083922501,5
2022-05-01 05:10:00,832200,5.566279344879508,5
2022-05-01 05:20:00,832800,5.562858332786136,5
2022-05-01 05:30:00,833400,5.5594160379740885,5
2022-05-01 05:40:00,834000,5.555952453184343,5
2022-05-01 05:50:00,834600,5.552467573600353,5
2022-05-01 06:00:00,835200,5.548961396881015,5
2022-05-01 06:10:00,835800,5.545433923193381,5
2022-05-01 06:20:00,836400,5.541885155245074,5
2022-05-01 06:30:00,837000,5.538315098316406,5
2022-05-01 06:40:00,837600,5.534723760292185,5
2022-05-01 06:50:00,838200,5.5311111516931675,5
2022-05-01 07:00:00,838800,5.527477285707155,5
2022-05-01 07:10:00,839400,5.523822178219717,5
2022-05-01 07:20:00,840000,5.520145847844494,5
2022-05-01 07:30:00,840600,5.5164483159531015,5
2022-05-01 07:40:00,841200,5.512729606704577,5
2022-05-01 07:50:00,841800,5.508989747074363,5
2022-05-01 08:00:00,842400,5.505228766882818,5
2022-05-01 08:10:00,843000,5.501446698823209,5
2022-05-01 08:20:00,843600,5.497643578489183,5
2022-05-01 08:30:00,844200,5.493819444401696,5
2022-05-01 08:40:00,844800,5.489974338035367,5
2022-05-01 08:50:00,845400,5.486108303844244,5
2022-05-01 09:00:00,846000,5.48222138928696,5
2022-05-01 09:10:00,846600,5.478313644851259,5
2022-05-01 09:20:00,847200,5.474385124077857,5
2022-05-01 09:30:00,847800,5.470435883583647,5
2022-05-01 09:40:00,848400,5.466465983084193,5
2022-05-01 09:50:00,849000,5.462475485415504,5
2022-05-01 10:00:00,849600,5.458464456555084,5
2022-05-01 10:10:00,850200,5.454432965642211,5
2022-05-01 10:20:00,850800,5.450381084997442,5
2022-05-01 10:30:00,851400,5.446308890141307,5
2022-05-01 10:40:00,852000,5.442216459812186,5
2022-05-01 10:50:00,852600,5.438103875983352,5
2022-05-01 11:00:00,853200,5.4339712238791344,5
2022-05-01 11:10:00,853800,5.429818591990211,5
2022-05-01 11:20:00,854400,5.425646072087991,5
2022-05-01 11:30:00,855000,5.421453759238078,5
2022-05-01 11:40:00,855600,5.4172417518127896,5
2022-05-01 11:50:00,856200,5.4130101515027125,5
2022-05-01 12:00:00,856800,5.408759063327287,5
2022-05-01 12:10:00,857400,5.404488595644378,5
2022-05-01 12:20:00,858000,5.400198860158837,5
2022-05-01 12:30:00,858600,5.3958899719300355,5
2022-05-01 12:40:00,859200,5.391562049378333,5
2022-05-01 12:50:00,859800,5.387215214290476,5
2022-05-01 13:00:00,860400,5.382849591823934,5
2022-05-01 13:10:00,861000,5.378465310510096,5
2022-05-01 13:20:00,861600,5.374062502256384,5
2022-05-01 13:30:00,862200,5.369641302347211,5
2022-05-01 13:40:00,862800,5.365201849443797,5
2022-05-01 13:50:00,863400,5.360744285582834,5
2022-05-01 14:00:00,864000,5.3562687561739555,5
2022-05-01 14:10:00,864600,5.3517754099960335,5
2022-05-01 14:20:00,865200,5.347264399192275,5
2022-05-01 14:30:00,865800,5.342735879264087,5
2022-05-01 14:40:00,866400,5.338190009063744,5
2022-05-01 14:50:00,867000,5.333626950785798,5
2022-05-01 15:00:00,867600,5.32904686995726,5
2022-05-01 15:10:00,868200,5.324449935426523,5
2022-05-01 15:20:00,868800,5.319836319351008,5
2022-05-01 15:30:00,869400,5.315206197183576,5
2022-05-01 15:40:00,870000,5.310559747657622,5
2022-05-01 15:50:00,870600,5.305897152770915,5
2022-05-01 16:00:00,871200,5.301218597768138,5
2022-05-01 16:10:00,871800,5.296524271122131,5
2022-05-01 16:20:00,872400,5.291814364513848,5
2022-05-01 16:30:00,873000,5.287089072811002,5
2022-05-01 16:40:00,873600,5.282348594045416,5
2022-05-01 16:50:00,874200,5.277593129389067,5
2022-05-01 17:00:00,874800,5.272822883128817,5
2022-05-01 17:10:00,875400,5.268038062639857,5
2022-05-01 17:20:00,876000,5.263238878357829,5
2022-05-01 17:30:00,876600,5.258425543749664,5
2022-05-01 17:40:00,877200,5.253598275283103,5
2022-05-01 17:50:00,877800,5.248757292394939,5
2022-05-01 18:00:00,878400,5.243902817457961,5
2022-05-01 18:10:00,879000,5.239035075746614,5
2022-05-01 18:20:00,879600,5.234154295401383,5
2022-05-01 18:30:00,880200,5.229260707391911,5
2022-05-01 18:40:00,880800,5.22435454547884,5
2022-05-01 18:50:00,881400,5.219436046174415,5
2022-05-01 19:00:00,882000,5.214505448701842,5
2022-05-01 19:10:00,882600,5.2095629949534,5
2022-05-01 19:20:00,883200,5.204608929447358,5
2022-05-01 19:30:00,883800,5.1996434992836615,5
2022-05-01 19:40:00,884400,5.194666954098446,5
2022-05-01 19:50:00,885000,5.189679546017359,5
2022-05-01 20:00:00,885600,5.184681529607724,5
2022-05-01 20:10:00,886200,5.179673161829561,5
2022-05-01 20:20:00,886800,5.174654701985476,5
2022-05-01 20:30:00,887400,5.169626411669446,5
2022-05-01 20:40:00,888000,5.164588554714507,5
2022-05-01 20:50:00,888600,5.159541397139371,5
2022-05-01 21:00:00,889200,5.154485207094007,5
2022-05-01 21:10:00,889800,5.149420254804177,5
2022-05-01 21:20:00,890400,5.1443468125149785,5
2022-05-01 21:30:00,891000,5.139265154433407,5
2022-05-01 21:40:00,891600,5.13417555666995,5
2022-05-01 21:50:00,892200,5.129078297179266,5
2022-05-01 22:00:00,892800,5.1239736556999365,5
2022-05-01 22:10:00,893400,5.118861913693369,5
2022-05-01 22:20:00,894000,5.1137433542818185,5
2022-05-01 22:30:00,894600,5.108618262185598,5
2022-05-01 22:40:00,895200,5.1034869236595,5
2022-05-01 22:50:00,895800,5.098349626428442,5
2022-05-01 23:00:00,896400,5.093206659622383,5
2022-05-01 23:10:00,897000,5.088058313710536,5
2022-05-01 23:20:00,897600,5.0829048804349,5
2022-05-01 23:30:00,898200,5.077746652743162,5
2022-05-01 23:40:00,898800,5.072583924720978,5
2022-05-01 23:50:00,899400,5.067416991523695,5
2022-05-02 00:00:00,900000,5.062246149307512,5
2022-05-02 00:10:00,900600,5.0570716951601415,5
2022-05-02 00:20:00,901200,5.051893927031003,5
2022-05-02 00:30:00,901800,5.046713143660969,5
2022-05-02 00:40:00,902400,5.041529644511705,5
2022-05-02 00:50:00,903000,5.036343729694655,5
2022-05-02 01:00:00,903600,5.031155699899679,5
2022-05-02 01:10:00,904200,5.025965856323404,5
2022-05-02 01:20:00,904800,5.020774500597317,5
2022-05-02 01:30:00,905400,5.015581934715619,5
2022-05-02 01:40:00,906000,5.0103884609629175,5
2022-05-02 01:50:00,906600,5.005194381841749,5
2022-05-02 02:00:00,907200,4.999999999999999,5
2022-05-02 02:10:00,907800,4.994805618158252,5
2022-05-02 02:20:00,908400,4.989611539037083,5
2022-05-02 02:30:00,909000,4.984418065284382,5
2022-05-02 02:40:00,909600,4.979225499402684,5
2022-05-02 02:50:00,910200,4.974034143676595,5
2022-05-02 03:00:00,910800,4.968844300100321,5
2022-05-02 03:10:00,911400,4.963656270305345,5
2022-05-02 03:20:00,912000,4.958470355488297,5
2022-05-02 03:30:00,912600,4.953286856339032,5
2022-05-02 03:40:00,913200,4.948106072968996,5
2022-05-02 03:50:00,913800,4.942928304839859,5
2022-05-02 04:00:00,914400,4.937753850692489,5
2022-05-02 04:10:00,915000,4.932583008476306,5
2022-05-02 04:20:00,915600,4.927416075279023,5
2022-05-02 04:30:00,916200,4.922253347256839,5
2022-05-02 04:40:00,916800,4.917095119565102,5
2022-05-02 04:50:00,917400,4.911941686289465,5
2022-05-02 05:00:00,918000,4.906793340377618,5
2022-05-02 05:10:00,918600,4.901650373571559,5
2022-05-02 05:20:00,919200,4.896513076340501,5
2022-05-02 05:30:00,919800,4.891381737814403,5
2022-05-02 05:40:00,920400,4.886256645718182,5
2022-05-02 05:50:00,921000,4.881138086306632,5
2022-05-02 06:00:00,921600,4.876026344300065,5
2022-05-02 06:10:00,922200,4.870921702820736,5
2022-05-02 06:20:00,922800,4.865824443330051,5
2022-05-02 06:30:00,923400,4.8607348455665935,5
2022-05-02 06:40:00,924000,4.855653187485021,5
2022-05-02 06:50:00,924600,4.850579745195824,5
2022-05-02 07:00:00,925200,4.845514792905993,5
2022-05-02 07:10:00,925800,4.84045860286063,5
2022-05-02 07:20:00,926400,4.835411445285494,5
2022-05-02 07:30:00,927000,4.830373588330554,5
2022-05-02 07:40:00,927600,4.825345298014525,5
2022-05-02 07:50:00,928200,4.820326838170439,5
2022-05-02 08:00:00,928800,4.815318470392277,5
2022-05-02 08:10:00,929400,4.810320453982641,5
2022-05-02 08:20:00,930000,4.805333045901554,5
2022-05-02 08:30:00,930600,4.800356500716339,5
2022-05-02 08:40:00,931200,4.795391070552643,5
2022-05-02 08:50:00,931800,4.790437005046601,5
2022-05-02 09:00:00,932400,4.785494551298159,5
2022-05-02 09:10:00,933000,4.780563953825585,5
2022-05-02 09:20:00,933600,4.775645454521161,5
2022-05-02 09:30:00,934200,4.77073929260809,5
2022-05-02 09:40:00,934800,4.765845704598617,5
2022-05-02 09:50:00,935400,4.760964924253387,5
2022-05-02 10:00:00,936000,4.756097182542039,5
2022-05-02 10:10:00,936600,4.751242707605062,5
2022-05-02 10:20:00,937200,4.746401724716897,5
2022-05-02 10:30:00,937800,4.741574456250336,5
2022-05-02 10:40:00,938400,4.7367611216421714,5
2022-05-02 10:50:00,939000,4.731961937360143,5
2022-05-02 11:00:00,939600,4.727177116871184,5
2022-05-02 11:10:00,940200,4.722406870610934,5
2022-05-02 11:20:00,940800,4.717651405954585,5
2022-05-02 11:30:00,941400,4.712910927188999,5
2022-05-02 11:40:00,942000,4.708185635486153,5
2022-05-02 11:50:00,942600,4.70347572887787,5
2022-05-02 12:00:00,943200,4.698781402231862,5
2022-05-02 12:10:00,943800,4.694102847229086,5
2022-05-02 12:20:00,944400,4.689440252342378,5
2022-05-02 12:30:00,945000,4.684793802816424,5
2022-05-02 12:40:00,945600,4.6801636806489935,5
2022-05-02 12:50:00,946200,4.675550064573478,5
2022-05-02 13:00:00,946800,4.670953130042739,5
2022-05-02 13:10:00,947400,4.666373049214203,5
2022-05-02 13:20:00,948000,4.6618099909362565,5
2022-05-02 13:30:00,948600,4.657264120735913,5
2022-05-02 13:40:00,949200,4.652735600807725,5
2022-05-02 13:50:00,949800,4.648224590003966,5
2022-05-02 14:00:00,950400,4.643731243826046,5
2022-05-02 14:10:00,951000,4.639255714417167,5
2022-05-02 14:20:00,951600,4.634798150556203,5
2022-05-02 14:30:00,952200,4.63035869765279,5
2022-05-02 14:40:00,952800,4.625937497743616,5
2022-05-02 14:50:00,953400,4.621534689489904,5
2022-05-02 15:00:00,954000,4.617150408176067,5
2022-05-02 15:10:00,954600,4.6127847857095245,5
2022-05-02 15:20:00,955200,4.608437950621668,5
2022-05-02 15:30:00,955800,4.6041100280699645,5
2022-05-02 15:40:00,956400,4.599801139841163,5
2022-05-02 15:50:00,957000,4.595511404355623,5
2022-05-02 16:00:00,957600,4.591240936672714,5
2022-05-02 16:10:00,958200,4.5869898484972875,5
2022-05-02 16:20:00,958800,4.582758248187211,5
2022-05-02 16:30:00,959400,4.578546240761923,5
2022-05-02 16:40:00,960000,4.574353927912009,5
2022-05-02 16:50:00,960600,4.57018140800979,5
2022-05-02 17:00:00,961200,4.5660287761208656,5
2022-05-02 17:10:00,961800,4.5618961240166485,5
2022-05-02 17:20:00,962400,4.557783540187815,5
